name,country,vertical,db_status,has_url
Summa Capital,Desconocido,WealthTech ??,FOUND,True
Sumsub,Unknown,Unknown,FOUND,True
Sumup,Desconocido,Paytech ??,FOUND,False
Suney,Unknown,Unknown,FOUND,False
Supefina,Unknown,Unknown,FOUND,False
Super Lógica,Unknown,Unknown,FOUND,False
Super Promise,[[méxico]],745ca1953642,FOUND,True
Superdigital,Desconocido,Neobancos 📲,FOUND,True
Superpay,Unknown,Unknown,FOUND,False
Supersim,Desconocido,Crédito Digital 💰,FOUND,True
Supplier,Unknown,Unknown,FOUND,False
Support,Unknown,Unknown,FOUND,False
Supported Keys,Unknown,Unknown,FOUND,False
Supported Versions,Unknown,Unknown,FOUND,False
Supra Negocios,Unknown,Unknown,FOUND,False
Supra,Desconocido,Paytech 💳,FOUND,True
Supremcash,Unknown,Unknown,FOUND,False
Sured,Unknown,Unknown,FOUND,False
Surteri,Unknown,Unknown,FOUND,True
Susii,Unknown,Unknown,FOUND,False
Suthub,Desconocido,Insurtech 🏆,FOUND,True
Sway Compass,[[méxico]],745ca1953642,FOUND,True
Swipe,Unknown,Unknown,FOUND,False
Symlog Scales,Unknown,Unknown,FOUND,False
Synergypay,Unknown,Unknown,FOUND,False
Syscap,Desconocido,Crédito Digital 💰,FOUND,True
Síntesis,Unknown,Unknown,FOUND,False
Tactech,Desconocido,Paytech ??,FOUND,True
Takenos,Desconocido,Paytech 💳,FOUND,True
Tako,Desconocido,BFM 👔,FOUND,True
Tanoira Casagne,Unknown,Unknown,FOUND,False
Tapi,Desconocido,Paytech 💳,FOUND,True
Tappoyo,Desconocido,Crédito Digital 💰,FOUND,True
Target Bank,Unknown,Unknown,FOUND,False
Tarjeta W,Desconocido,Paytech 💳,FOUND,True
Tasa Top,Desconocido,WealthTech ??,FOUND,True
Tasken,Unknown,Unknown,FOUND,False
Tasks,Unknown,Unknown,FOUND,True
Tauros,Unknown,Unknown,FOUND,False
Taxdown,Desconocido,BFM ??,FOUND,True
Tcl Soluções,Unknown,Unknown,FOUND,False
Te Ajudei,Unknown,Unknown,FOUND,False
Te Enviei,Unknown,Unknown,FOUND,False
Teamcore,Desconocido,WealthTech ??,FOUND,True
Tec Pay,Unknown,Unknown,FOUND,False
Techforb,Unknown,Unknown,FOUND,True
Technisys,Desconocido,BFM 👔,FOUND,True
Technocash,Unknown,Unknown,FOUND,False
Technovation,Unknown,Unknown,FOUND,True
Techreo,Desconocido,Neobancos 📲,FOUND,True
Techu,Desconocido,Paytech ??,FOUND,True
Teclify,Desconocido,Crédito Digital ??,FOUND,True
Teddy Open Finance,Unknown,Unknown,FOUND,False
Tegge,Unknown,Unknown,FOUND,False
Tengo,Desconocido,Paytech 💳,FOUND,True
Tenmás,Unknown,Unknown,FOUND,False
Tenpo,fd388b945119,Neobancos ??,FOUND,True
Tensec,Desconocido,Paytech 💳,FOUND,True
Tentoscap,Desconocido,Crédito Digital 💰,FOUND,True
Tentou,Desconocido,Terapay,FOUND,True
Teros,Unknown,Unknown,FOUND,False
Terramagna,Desconocido,Crédito Digital 💰,FOUND,True
Testing,Unknown,Unknown,FOUND,False
Tests,Unknown,Unknown,FOUND,False
Thanks,Unknown,Unknown,FOUND,False
The Global Pass,Desconocido,Paytech ??,FOUND,True
The Top Choice,Desconocido,Regtech ??,FOUND,True
Thinkins,Desconocido,Insurtech ??,FOUND,True
Thndr,Desconocido,WealthTech ??,FOUND,True
Threshold Scales,Unknown,Unknown,FOUND,False
Threxio Colombia,Unknown,Unknown,FOUND,False
Ticks,Unknown,Unknown,FOUND,False
Tienda Pago,Desconocido,Crédito Digital ??,FOUND,True
Tiendo,Unknown,Unknown,FOUND,False
Tiendy,Unknown,Unknown,FOUND,False
Tikee,Unknown,Unknown,FOUND,False
Tilopay,Desconocido,Paytech 💳,FOUND,True
Time Pay,Unknown,Unknown,FOUND,False
Time Scales,Unknown,Unknown,FOUND,False
Time To Yes,[[méxico]],745ca1953642,FOUND,True
Timing,Unknown,Unknown,FOUND,False
Tinco,Desconocido,Tio,FOUND,True
Tips,Desconocido,Paytech ??,FOUND,True
Tiptap,Unknown,Unknown,FOUND,False
Tivos,[[méxico]],745ca1953642,FOUND,True
Tkambio,Unknown,Unknown,FOUND,False
To Garantido,Unknown,Unknown,FOUND,False
To Lint The Code,Unknown,Unknown,FOUND,False
To Run The Unit Tests,Unknown,Unknown,FOUND,False
Todito Cash,Desconocido,Paytech 💳,FOUND,True
Todito Pay,Desconocido,Paytech 💳,FOUND,True
Todo Cartões,Unknown,Unknown,FOUND,False
Toka,Desconocido,Paytech 💳,FOUND,True
Toku,Desconocido,BFM 👔,FOUND,True
Toquea,Desconocido,Crédito Digital 💰,FOUND,True
Total Coin,Desconocido,Paytech ??,FOUND,True
Tower Tech,Desconocido,Paytech 💳,FOUND,True
Tpago,Unknown,Unknown,FOUND,False
Tqi,Unknown,Unknown,FOUND,False
Trace Finance,Desconocido,Crédito Digital 💰,FOUND,True
Trackcash,Unknown,Unknown,FOUND,False
Traderpal,Desconocido,Activos Digitales 👾,FOUND,True
Tradi,Desconocido,Activos Digitales ??,FOUND,True
Trafalgar Fintech,Desconocido,Paytech 💳,FOUND,True
Traive,Desconocido,Crédito Digital 💰,FOUND,True
Tranqui Finanzas,Desconocido,PFM 💰,FOUND,True
Tranqui,Unknown,Unknown,FOUND,False
Transfeera,Desconocido,Paytech ??,FOUND,True
Transfiriendo,Unknown,Unknown,FOUND,False
Transneg,Unknown,Unknown,FOUND,False
Transunion,Unknown,Unknown,FOUND,False
Tranzfer.Me,Unknown,Unknown,FOUND,False
Traund,Unknown,Unknown,FOUND,False
Trebol Colombia,Unknown,Unknown,FOUND,False
Tree,Unknown,Unknown,FOUND,False
Treemap Tiling,Unknown,Unknown,FOUND,False
Treemap,Unknown,Unknown,FOUND,False
Treinta,Desconocido,BFM 👔,FOUND,True
Treo,[[méxico]],745ca1953642,FOUND,True
Treu.,Desconocido,Insurtech 🏆,FOUND,True
Tribal,Desconocido,BFM ??,FOUND,True
Tributi,Desconocido,PFM 💰,FOUND,True
Tributos Del Sur,Unknown,Unknown,FOUND,False
Trigger,Unknown,Unknown,FOUND,False
Trii,Desconocido,WealthTech ??,FOUND,True
Triidy,Desconocido,BFM 👔,FOUND,True
Trio,Desconocido,Paytech 💳,FOUND,True
Triple,Desconocido,WealthTech ??,FOUND,True
Trl Financiero,[[méxico]],745ca1953642,FOUND,True
Trocados,Unknown,Unknown,FOUND,False
Trubit,Desconocido,Activos Digitales 👾,FOUND,True
True Pay,Desconocido,Crédito Digital 💰,FOUND,True
Truenorth,Desconocido,Paytech ??,FOUND,True
Trullion,Desconocido,BFM ??,FOUND,True
Truora,Desconocido,Regtech ??,FOUND,True
Truweb3,Unknown,Unknown,FOUND,False
Ts,Unknown,Unknown,FOUND,False
Tu Compra Payment,Unknown,Unknown,FOUND,False
Tu Crédito,Desconocido,TuAtu Inversiones,FOUND,True
Tu Dinero Digital,Desconocido,Paytech 💳,FOUND,True
Tu Futuro,Unknown,Unknown,FOUND,False
Tu Respaldo Seguro,Unknown,Unknown,FOUND,True
Tubanc,Unknown,Unknown,FOUND,True
Tubongo,Unknown,Unknown,FOUND,False
Tucanpay,Unknown,Unknown,FOUND,False
Tucasaexpress Financiamiento,[[méxico]],745ca1953642,FOUND,True
Tudescuento,Unknown,Unknown,FOUND,False
Tugerente,Desconocido,Open Finance 🔑,FOUND,True
Tuily,Desconocido,BFM 👔,FOUND,True
Tukompa,Unknown,Unknown,FOUND,False
Tukuy,Unknown,Unknown,FOUND,False
Tulkit Pay,Desconocido,Activos Digitales 👾,FOUND,True
Tumipay,Desconocido,Paytech 💳,FOUND,True
Tumoni,Desconocido,Paytech 💳,FOUND,True
Tuna,Desconocido,Paytech 💳,FOUND,True
Tunegocio.Pe,Unknown,Unknown,FOUND,True
Tuo Digital Bank,Unknown,Unknown,FOUND,True
Tupay,Desconocido,Paytech 💳,FOUND,True
Tus Datos,Unknown,Unknown,FOUND,True
Tusueldoya,Desconocido,Crédito Digital 💰,FOUND,True
Tutenlabs,Desconocido,Insurtech 🏆,FOUND,True
Tutu Digital,Unknown,Unknown,FOUND,False
Tutum Pay,Desconocido,Paytech 💳,FOUND,True
Twinco Capital,Desconocido,BFM ??,FOUND,True
Twispi,[[méxico]],745ca1953642,FOUND,True
Tyba,Desconocido,WealthTech ??,FOUND,True
Typerchange,Unknown,Unknown,FOUND,False
Typescript,Unknown,Unknown,FOUND,False
U4C,Desconocido,Neobancos 📲,FOUND,True
Ualett,Unknown,Unknown,FOUND,False
Ualá,Desconocido,Neobancos 📲,FOUND,True
Ubanku,Desconocido,Neobancos 📲,FOUND,True
Ubii,Desconocido,Paytech 💳,FOUND,True
Uc.Micro,Unknown,Unknown,FOUND,False
Uellbee,Desconocido,PFM 💰,FOUND,True
Ueno,Unknown,Unknown,FOUND,False
Uepa Pay,Unknown,Unknown,FOUND,False
Uflow,Desconocido,Regtech ⚙️,FOUND,True
Uils,Desconocido,Open Finance 🔑,FOUND,True
Ume,Desconocido,Paytech 💳,FOUND,True
Umia Salud,Desconocido,BFM 👔,FOUND,True
Unbind,Unknown,Unknown,FOUND,False
Unblock Pay,Unknown,Unknown,FOUND,False
Under The Hood,Unknown,Unknown,FOUND,False
Undostres,Desconocido,Paytech 💳,FOUND,True
Unex,Unknown,Unknown,FOUND,False
Unibanca,Unknown,Unknown,FOUND,False
Uniclick By Unifin,[[méxico]],745ca1953642,FOUND,True
Unike,Unknown,Unknown,FOUND,False
Uniproof,Unknown,Unknown,FOUND,False
Unobank,Unknown,Unknown,FOUND,False
Unocredito,Unknown,Unknown,FOUND,False
Up Conta,Unknown,Unknown,FOUND,False
Up Invest,Unknown,Unknown,FOUND,False
Upcash,Unknown,Unknown,FOUND,False
Update Dependencies,Unknown,Unknown,FOUND,False
Urban Exchange,Unknown,Unknown,FOUND,False
Urbano Bank,Unknown,Unknown,FOUND,False
Urbe.Me,Unknown,Unknown,FOUND,False
Used In React,Unknown,Unknown,FOUND,False
Useful Resources,Unknown,Unknown,FOUND,False
Utf-32 Encodings,Unknown,Unknown,FOUND,False
Uy3,Desconocido,Crédito Digital 💰,FOUND,True
V2.0.0,Unknown,Unknown,FOUND,False
V2.0.1,Unknown,Unknown,FOUND,False
V2.0.2,Unknown,Unknown,FOUND,False
V2.0.3,Unknown,Unknown,FOUND,False
V2.1.0,Unknown,Unknown,FOUND,False
V2.1.1,Unknown,Unknown,FOUND,False
V2.1.2,Unknown,Unknown,FOUND,False
V2.2.0,Unknown,Unknown,FOUND,False
V2.2.1,Unknown,Unknown,FOUND,False
V2.3.0,Unknown,Unknown,FOUND,False
V2.3.1,Unknown,Unknown,FOUND,False
V2.4.0,Unknown,Unknown,FOUND,False
V2.4.1,Unknown,Unknown,FOUND,False
V2.5.0,Unknown,Unknown,FOUND,False
V2.5.3,Unknown,Unknown,FOUND,False
V2.5.4,Unknown,Unknown,FOUND,False
V2.6.0,Unknown,Unknown,FOUND,False
V5Pay,Desconocido,Paytech 💳,FOUND,True
Va Qui Ya,Unknown,Unknown,FOUND,False
Vaas,Desconocido,Activos Digitales 👾,FOUND,True
Vadi.,[[méxico]],745ca1953642,FOUND,True
Vaki,Desconocido,Crowdfunding 👫,FOUND,True
Valcredit,Desconocido,Crédito Digital 💰,FOUND,True
Valcrédito,Unknown,Unknown,FOUND,False
Valepay,Unknown,Unknown,FOUND,False
Valkimia,Unknown,Unknown,FOUND,False
Vallus,Unknown,Unknown,FOUND,False
Valoranz,Unknown,Unknown,FOUND,False
Valuelist,Desconocido,WealthTech 📈,FOUND,True
Vamos Parcelar,Unknown,Unknown,FOUND,False
Vangwe,Desconocido,Paytech 💳,FOUND,True
Vanka,Unknown,Unknown,FOUND,False
Vaquita,Unknown,Unknown,FOUND,False
Variadic Option,Unknown,Unknown,FOUND,False
Variant 2 Use A Polyfill,Unknown,Unknown,FOUND,False
Vauly,Desconocido,Vayu,FOUND,True
Vcrp Bank,Desconocido,Neobancos 📲,FOUND,True
Vctex,Unknown,Unknown,FOUND,False
Vecinos 360,Unknown,Unknown,FOUND,False
Vectora,Unknown,Unknown,FOUND,False
Vega Crypto,Unknown,Unknown,FOUND,True
Velafi,Desconocido,Activos Digitales 👾,FOUND,True
Velani Digital,Unknown,Unknown,FOUND,False
Velara,Desconocido,Open Finance 🔑,FOUND,True
Velmie,Desconocido,Paytech 💳,FOUND,True
Vendemás,Unknown,Unknown,FOUND,False
Vendis,Unknown,Unknown,FOUND,False
Venezuela,Unknown,Unknown,FOUND,True
Ventipay,Desconocido,Paytech 💳,FOUND,True
Ventu,Desconocido,Paytech 💳,FOUND,True
Veridas,Unknown,Unknown,FOUND,False
Veriff Oü,Unknown,Unknown,FOUND,False
Veriza,Unknown,Unknown,FOUND,False
Verqor,Desconocido,Crédito Digital 💰,FOUND,True
Versatec,Desconocido,Paytech 💳,FOUND,True
Versebank,Unknown,Unknown,FOUND,False
Version Option,Unknown,Unknown,FOUND,False
Vert Capital,Unknown,Unknown,FOUND,False
Vesti,Unknown,Unknown,FOUND,False
Vexi,Desconocido,Viabo,FOUND,True
Vexpenses,Unknown,Unknown,FOUND,False
Viio,Desconocido,Paytech 💳,FOUND,True
Vindi Pagamentos,Unknown,Unknown,FOUND,False
Vindi,Desconocido,Paytech 💳,FOUND,True
Vion Bank,Unknown,Unknown,FOUND,False
Virgo,Desconocido,Crédito Digital 💰,FOUND,True
Visa,Unknown,Unknown,FOUND,True
Vita,Desconocido,Paytech ??,FOUND,True
Vitra Capital,Desconocido,WealthTech 📈,FOUND,True
Vittoria Seguros,Desconocido,Vivalá,FOUND,True
Viventa,Unknown,Unknown,FOUND,False
Viver De Crédito,Unknown,Unknown,FOUND,False
Viviendas,Unknown,Unknown,FOUND,False
Vivus,7187e2667b81,663f028b8d6f,FOUND,True
Viwala Capital De Impulso,[[méxico]],745ca1953642,FOUND,True
Vixtra,Desconocido,Crédito Digital 💰,FOUND,True
Vlipco,Desconocido,Paytech 💳,FOUND,True
Vmetrix,Desconocido,WealthTech 📈,FOUND,True
Vmpay,Unknown,Unknown,FOUND,False
Volsmart,Unknown,Unknown,FOUND,False
Volt,Unknown,Unknown,FOUND,False
Voronoi,Unknown,Unknown,FOUND,False
Vortx,Unknown,Unknown,FOUND,True
Vouga Abogados,Unknown,Unknown,FOUND,False
Voxel Caribe,Unknown,Unknown,FOUND,False
Voygo,Unknown,Unknown,FOUND,False
Vozy,Desconocido,Insurtech 🏆,FOUND,True
Vudy,Desconocido,Activos Digitales 👾,FOUND,True
Vuepay,Unknown,Unknown,FOUND,False
Vyv,Desconocido,Waitlist,FOUND,True
Vórtx Qr,Unknown,Unknown,FOUND,False
Vórtx,Desconocido,Crédito Digital 💰,FOUND,True
Waasabi,Desconocido,Paytech 💳,FOUND,True
Wakeful,Desconocido,WealthTech 📈,FOUND,True
Waki Perú,Unknown,Unknown,FOUND,False
Wallbit,Desconocido,Paytech 💳,FOUND,True
Wallib,Desconocido,Activos Digitales 👾,FOUND,True
Wallytech,Desconocido,Paytech 💳,FOUND,True
Want To Help,Unknown,Unknown,FOUND,False
Warren,Desconocido,WealthTech 📈,FOUND,True
Way,Desconocido,We are dev,FOUND,True
Wayki App,Unknown,Unknown,FOUND,False
We Payments,Unknown,Unknown,FOUND,False
We R Assist,Unknown,Unknown,FOUND,False
Wealthy,Desconocido,Weel,FOUND,True
Webull,Unknown,Unknown,FOUND,False
Welbe Care,Desconocido,Insurtech 🏆,FOUND,True
Well Fair For Business,[[méxico]],745ca1953642,FOUND,True
Wenance,Desconocido,Crédito Digital 💰,FOUND,True
Wenia,Desconocido,Activos Digitales 👾,FOUND,True
Wepayu,Unknown,Unknown,FOUND,True
Wesura,Desconocido,Insurtech 🏆,FOUND,True
Wibond,Desconocido,Paytech 💳,FOUND,True
Wiipol,Desconocido,Insurtech 🏆,FOUND,True
Wiki Links,Unknown,Unknown,FOUND,False
Will Bank,Desconocido,Neobancos ??,FOUND,True
Wink,Unknown,Unknown,FOUND,False
Wio,Desconocido,Wire,FOUND,True
Wioba,Desconocido,PFM 💰,FOUND,True
Wipay,Desconocido,Paytech 💳,FOUND,True
Wise,Desconocido,Wiz,FOUND,True
Witty,Desconocido,WealthTech 📈,FOUND,True
Wolet,Desconocido,BFM 👔,FOUND,True
Wompi,Desconocido,Paytech 💳,FOUND,True
Worldpay,Desconocido,Paytech 💳,FOUND,True
Wycash,Desconocido,Paytech ??,FOUND,True
Wëia,Desconocido,Crédito Digital 💰,FOUND,True
X Pago,Unknown,Unknown,FOUND,False
"X0, Y0, X1, Y1, …, X0, Y0",Unknown,Unknown,FOUND,False
"X0, Y0, X1, Y1",Unknown,Unknown,FOUND,False
X5,Desconocido,Xante,FOUND,True
Xcapit,Desconocido,Activos Digitales 👾,FOUND,True
Xepelin,Desconocido,Crédito Digital 💰,FOUND,True
Ximple,Desconocido,Crédito Digital 💰,FOUND,True
Xintia,Desconocido,Xolo,FOUND,True
Xisfo,Desconocido,Paytech 💳,FOUND,True
Xp Inc.,Desconocido,Crédito Digital 💰,FOUND,True
Xpay,Desconocido,Xpense,FOUND,True
Xtb,Unknown,Unknown,FOUND,False
Ya Dinero,Unknown,Unknown,FOUND,False
Ya Ganaste,Unknown,Unknown,FOUND,False
Yahoo Finance,Desconocido,Yalo,FOUND,True
Yaml.Stringify,Unknown,Unknown,FOUND,False
Yape,Desconocido,Neobancos 📲,FOUND,True
Yat,Desconocido,Yavo,FOUND,True
Yave,Desconocido,Crédito Digital 💰,FOUND,True
Yaydoo,Desconocido,BFM 👔,FOUND,True
Yellow Pepper,Unknown,Unknown,FOUND,False
Yetpay,Unknown,Unknown,FOUND,False
Yocripto,Desconocido,Activos Digitales 👾,FOUND,True
Yofio,Desconocido,Yops,FOUND,True
Yolo,Unknown,Unknown,FOUND,False
Yont,Desconocido,Paytech 💳,FOUND,True
Yopago,Desconocido,Paytech ??,FOUND,True
Yotepresto.Com,Desconocido,Crédito Digital 💰,FOUND,True
Yours Bank,Unknown,Unknown,FOUND,True
Youtube,Desconocido,Youz,FOUND,True
Yoyuu,[[méxico]],745ca1953642,FOUND,True
Ypcontrol,Unknown,Unknown,FOUND,False
Ypf,Unknown,Unknown,FOUND,False
Yubb,Unknown,Unknown,FOUND,False
Yubox,[[méxico]],745ca1953642,FOUND,True
Yuh Dils,[[méxico]],745ca1953642,FOUND,True
Yuh,Desconocido,Yukka,FOUND,True
Yuhu,Desconocido,Crédito Digital 💰,FOUND,True
Yuno,Desconocido,Paytech 💳,FOUND,True
Yuuzoo,Desconocido,Yuyu,FOUND,True
Z Contabilizate,[[méxico]],745ca1953642,FOUND,True
Z5 Bank,Unknown,Unknown,FOUND,False
Zadigma,Desconocido,BFM ??,FOUND,True
Zafiro Pay,Unknown,Unknown,FOUND,False
Zapata,Unknown,Unknown,FOUND,False
Zaswin,Desconocido,Paytech 💳,FOUND,True
Zaztech,Unknown,Unknown,FOUND,False
Zemo Bank,Unknown,Unknown,FOUND,False
Zenetpay,Unknown,Unknown,FOUND,False
Zenfi,Desconocido,PFM 💰,FOUND,True
Zenki,Desconocido,Activos Digitales 👾,FOUND,True
Zeppex,Desconocido,Activos Digitales 👾,FOUND,True
Zeptos.,[[méxico]],745ca1953642,FOUND,True
Zeropay,Unknown,Unknown,FOUND,False
Zetra,Unknown,Unknown,FOUND,False
Zeztra,Unknown,Unknown,FOUND,False
Zich,Desconocido,Zid,FOUND,True
Zilicred,Unknown,Unknown,FOUND,False
Zilla,Desconocido,Zimbat,FOUND,True
Zimpler,Unknown,Unknown,FOUND,False
Zinli,Desconocido,Paytech 💳,FOUND,True
Zinobe,Desconocido,Crédito Digital 💰,FOUND,True
Zip,Desconocido,Zipp,FOUND,True
Zippi,Desconocido,Crédito Digital 💰,FOUND,True
Ziro,Desconocido,Crédito Digital 💰,FOUND,True
Zivo,Desconocido,Zizoo,FOUND,True
Zix Pay,Unknown,Unknown,FOUND,False
Zoid,Desconocido,Zoly,FOUND,True
Zoom Events,Unknown,Unknown,FOUND,False
Zoom Transforms,Unknown,Unknown,FOUND,False
Zoom,Desconocido,Zoox,FOUND,True
Zoompay,Unknown,Unknown,FOUND,False
Zoop,Desconocido,Paytech 💳,FOUND,True
Zouti,Unknown,Unknown,FOUND,False
Zro Bank,Desconocido,Activos Digitales 👾,FOUND,True
Zumma,Desconocido,PFM 💰,FOUND,True
Zunify,Desconocido,Paytech 💳,FOUND,True
Zuro,Desconocido,Zuuse,FOUND,True
Zuru Logistics Insurtech,Desconocido,Insurtech 🏆,FOUND,True
Zuru,Unknown,Unknown,FOUND,True
Zwallet,Desconocido,Zyte,FOUND,True
Ábaco,Desconocido,Crédito Digital 💰,FOUND,True
Álaga,Desconocido,Crédito Digital 💰,FOUND,True
